state,sex,reference,age,cause_group,ppd_state,ppd_ref,ppd_gap,contribution,method
Alabama,Male,western_europe,0,Atherosclerotic CVDs,0.346247403625507,0.188074905076724,0.158172498548784,5.93035793267083e-06,stepwise
Alabama,Male,western_europe,0,Childhood-cluster diseases,0.346247403625507,0.188074905076724,0.158172498548784,6.32361601970999e-08,stepwise
Alabama,Male,western_europe,0,Diabetes,0.346247403625507,0.188074905076724,0.158172498548784,8.83608977042538e-07,stepwise
Alabama,Male,western_europe,0,Diarrheal diseases,0.346247403625507,0.188074905076724,0.158172498548784,7.4719334768325e-06,stepwise
Alabama,Male,western_europe,0,Haemorrhagic stroke,0.346247403625507,0.188074905076724,0.158172498548784,9.14981592481379e-06,stepwise
Alabama,Male,western_europe,0,HIV/AIDS,0.346247403625507,0.188074905076724,0.158172498548784,2.25278877380442e-06,stepwise
Alabama,Male,western_europe,0,Lower respiratory infections,0.346247403625507,0.188074905076724,0.158172498548784,9.95781168118826e-05,stepwise
Alabama,Male,western_europe,0,Malaria,0.346247403625507,0.188074905076724,0.158172498548784,0,stepwise
Alabama,Male,western_europe,0,Maternal conditions,0.346247403625507,0.188074905076724,0.158172498548784,0,stepwise
Alabama,Male,western_europe,0,Mental and substance use disorders,0.346247403625507,0.188074905076724,0.158172498548784,0,stepwise
Alabama,Male,western_europe,0,NCDs strongly linked to infections,0.346247403625507,0.188074905076724,0.158172498548784,0,stepwise
Alabama,Male,western_europe,0,NCDs strongly linked to tobacco use,0.346247403625507,0.188074905076724,0.158172498548784,0,stepwise
Alabama,Male,western_europe,0,Neonatal conditions,0.346247403625507,0.188074905076724,0.158172498548784,0.00170421908876856,stepwise
Alabama,Male,western_europe,0,Neurological conditions,0.346247403625507,0.188074905076724,0.158172498548784,1.05553132878633e-06,stepwise
Alabama,Male,western_europe,0,Other,0.346247403625507,0.188074905076724,0.158172498548784,0.00169402872938107,stepwise
Alabama,Male,western_europe,0,Respiratory disease / tobacco-related sensitivity,0.346247403625507,0.188074905076724,0.158172498548784,0,stepwise
Alabama,Male,western_europe,0,Road injury,0.346247403625507,0.188074905076724,0.158172498548784,3.30751625078896e-05,stepwise
Alabama,Male,western_europe,0,Suicide,0.346247403625507,0.188074905076724,0.158172498548784,0,stepwise
Alabama,Male,western_europe,0,Tuberculosis,0.346247403625507,0.188074905076724,0.158172498548784,3.45959441094834e-07,stepwise
Alabama,Male,western_europe,0,Violence,0.346247403625507,0.188074905076724,0.158172498548784,0.000148115523430858,stepwise
Alabama,Male,western_europe,1,Atherosclerotic CVDs,0.346247403625507,0.188074905076724,0.158172498548784,5.36594055244866e-07,stepwise
Alabama,Male,western_europe,1,Childhood-cluster diseases,0.346247403625507,0.188074905076724,0.158172498548784,3.35069569867841e-08,stepwise
Alabama,Male,western_europe,1,Diabetes,0.346247403625507,0.188074905076724,0.158172498548784,3.97044058964013e-07,stepwise
Alabama,Male,western_europe,1,Diarrheal diseases,0.346247403625507,0.188074905076724,0.158172498548784,-5.90189203841796e-07,stepwise
Alabama,Male,western_europe,1,Haemorrhagic stroke,0.346247403625507,0.188074905076724,0.158172498548784,7.22303576894401e-07,stepwise
Alabama,Male,western_europe,1,HIV/AIDS,0.346247403625507,0.188074905076724,0.158172498548784,6.86019263007598e-07,stepwise
Alabama,Male,western_europe,1,Lower respiratory infections,0.346247403625507,0.188074905076724,0.158172498548784,1.73436317803533e-05,stepwise
Alabama,Male,western_europe,1,Malaria,0.346247403625507,0.188074905076724,0.158172498548784,0,stepwise
Alabama,Male,western_europe,1,Maternal conditions,0.346247403625507,0.188074905076724,0.158172498548784,0,stepwise
Alabama,Male,western_europe,1,Mental and substance use disorders,0.346247403625507,0.188074905076724,0.158172498548784,0,stepwise
Alabama,Male,western_europe,1,NCDs strongly linked to infections,0.346247403625507,0.188074905076724,0.158172498548784,1.55116824163137e-07,stepwise
Alabama,Male,western_europe,1,NCDs strongly linked to tobacco use,0.346247403625507,0.188074905076724,0.158172498548784,0,stepwise
Alabama,Male,western_europe,1,Neonatal conditions,0.346247403625507,0.188074905076724,0.158172498548784,1.31830543692035e-05,stepwise
Alabama,Male,western_europe,1,Neurological conditions,0.346247403625507,0.188074905076724,0.158172498548784,4.5353175011642e-06,stepwise
Alabama,Male,western_europe,1,Other,0.346247403625507,0.188074905076724,0.158172498548784,0.000166064118447218,stepwise
Alabama,Male,western_europe,1,Respiratory disease / tobacco-related sensitivity,0.346247403625507,0.188074905076724,0.158172498548784,9.25292384157395e-07,stepwise
Alabama,Male,western_europe,1,Road injury,0.346247403625507,0.188074905076724,0.158172498548784,3.14106621170929e-05,stepwise
Alabama,Male,western_europe,1,Suicide,0.346247403625507,0.188074905076724,0.158172498548784,0,stepwise
Alabama,Male,western_europe,1,Tuberculosis,0.346247403625507,0.188074905076724,0.158172498548784,2.0480676043988e-07,stepwise
Alabama,Male,western_europe,1,Violence,0.346247403625507,0.188074905076724,0.158172498548784,5.6841466345825e-05,stepwise
